Window_Pair;Enhancer_CTCF;RNAPII-S2p_CTCF;RNAPII-S7p_RNAPII-S2p;RNAPII-S2p_RNAPII-S2p;Tcf3_EP300;H3K9me3_H3K9me3;ZC3H11A_CTCF;EP300_NANOG;Enhancer_MAFK;RNAPII-S7p_Enhancer;Tcf3_Enhancer;RNAPII-S5p_RNAPII-S2p;Tcf3_RNAPII-S2p;RNAPII-S2p_Oct4;HCFC1_NANOG;RNAPII-S2p_NANOG;Tcf3_CTCF;RNAPII-S5p_Enhancer;Tcf3_MAFK;EP300_ZNF384;RNAPII-S2p_Enhancer;Tcf3_NANOG;Enhancer_NANOG;H3K9me3_Enhancer
chr6:91280000-91320000&chr6:88520000-88560000;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0
chr2:131560000-131600000&chr2:128800000-128840000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr5:61240000-61280000&chr5:60040000-60080000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1
chr9:40200000-40240000&chr9:37080000-37120000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
chr17:21200000-21240000&chr17:17400000-17440000;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0
chr14:89440000-89480000&chr14:89400000-89440000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr13:19760000-19800000&chr13:18040000-18080000;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr7:112400000-112440000&chr7:109600000-109640000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr14:16440000-16480000&chr14:13640000-13680000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
chr7:120760000-120800000&chr7:117240000-117280000;1;1;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;1;0;0;1;0;1;0
chr1:42080000-42120000&chr1:38360000-38400000;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0
chr8:115240000-115280000&chr8:113160000-113200000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
chr15:99440000-99480000&chr15:97120000-97160000;1;1;1;0;0;0;1;0;1;1;0;1;0;1;0;0;0;1;0;1;1;0;0;1
chr9:111640000-111680000&chr9:108240000-108280000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
chr3:20520000-20560000&chr3:17080000-17120000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr10:80480000-80520000&chr10:80240000-80280000;1;1;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;0
chr8:111920000-111960000&chr8:108040000-108080000;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr2:173080000-173120000&chr2:171680000-171720000;1;0;0;0;1;0;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;1;0
chr1:94880000-94920000&chr1:91560000-91600000;1;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0
chr11:10080000-10120000&chr11:8640000-8680000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
chr3:128880000-128920000&chr3:126160000-126200000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
chr12:19200000-19240000&chr12:19040000-19080000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr4:49480000-49520000&chr4:48120000-48160000;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0
chr3:112080000-112120000&chr3:109400000-109440000;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
chr3:32040000-32080000&chr3:28080000-28120000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr1:89560000-89600000&chr1:88000000-88040000;0;1;1;1;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;0;1;0;0;0
chr11:105280000-105320000&chr11:104280000-104320000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr1:62680000-62720000&chr1:60600000-60640000;1;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;1;1;0;0;1
chr13:24240000-24280000&chr13:20720000-20760000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr12:17920000-17960000&chr12:15840000-15880000;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;1;0;0;0
chr4:147760000-147800000&chr4:144360000-144400000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
chr13:29880000-29920000&chr13:26240000-26280000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr11:16400000-16440000&chr11:12680000-12720000;1;1;1;0;0;1;1;0;1;1;0;0;0;1;0;0;0;1;0;1;1;0;0;1
chr9:120120000-120160000&chr9:118840000-118880000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr3:120000000-120040000&chr3:117560000-117600000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr5:115480000-115520000&chr5:112280000-112320000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr8:96600000-96640000&chr8:93880000-93920000;1;0;0;0;1;0;1;1;0;1;1;0;0;0;1;0;1;1;0;0;0;1;1;0
chr13:36320000-36360000&chr13:32560000-32600000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
chr14:60360000-60400000&chr14:59200000-59240000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr13:21160000-21200000&chr13:20440000-20480000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr12:19240000-19280000&chr12:17360000-17400000;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1
chr10:75720000-75760000&chr10:72880000-72920000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr1:181240000-181280000&chr1:177720000-177760000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr15:23960000-24000000&chr15:20800000-20840000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
chr12:107000000-107040000&chr12:105240000-105280000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr6:95640000-95680000&chr6:93200000-93240000;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0
chr8:50280000-50320000&chr8:46480000-46520000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
chr16:38840000-38880000&chr16:35000000-35040000;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0
chr5:138560000-138600000&chr5:134640000-134680000;1;1;1;1;0;0;1;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0;0;0
chr5:36800000-36840000&chr5:33880000-33920000;1;1;1;1;0;0;1;0;1;1;0;1;0;1;0;0;0;1;0;1;1;0;0;1
chr7:91640000-91680000&chr7:89320000-89360000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
chr3:16800000-16840000&chr3:16760000-16800000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
chr11:70240000-70280000&chr11:70200000-70240000;1;1;1;1;0;0;1;0;1;1;0;1;0;0;0;0;0;1;0;1;1;0;0;1
chr7:65200000-65240000&chr7:63120000-63160000;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0
chr12:115720000-115760000&chr12:113880000-113920000;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr19:7800000-7840000&chr19:5720000-5760000;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr5:107720000-107760000&chr5:105520000-105560000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr5:136120000-136160000&chr5:133000000-133040000;0;0;1;0;1;0;0;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;0
chr5:66320000-66360000&chr5:64800000-64840000;1;1;1;0;1;0;1;1;1;1;1;1;0;0;1;0;1;1;1;1;1;0;1;0
chr2:140040000-140080000&chr2:138240000-138280000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr11:84000000-84040000&chr11:81640000-81680000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr6:61600000-61640000&chr6:60360000-60400000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr9:123920000-123960000&chr9:123680000-123720000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr2:90280000-90320000&chr2:87360000-87400000;1;1;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0;1;0;0;1;0;0;0
chr19:31960000-32000000&chr19:29880000-29920000;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;1;0;0;1;0
chr1:173840000-173880000&chr1:172920000-172960000;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
chr2:115520000-115560000&chr2:113680000-113720000;0;0;1;1;0;0;0;0;0;1;0;1;1;1;1;1;0;1;0;0;1;0;0;0
chr5:30400000-30440000&chr5:27720000-27760000;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;1
chr11:90880000-90920000&chr11:87520000-87560000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1
chr8:30320000-30360000&chr8:27120000-27160000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0
chr16:13800000-13840000&chr16:11960000-12000000;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1
chr11:21440000-21480000&chr11:19880000-19920000;0;0;1;0;0;0;0;1;0;1;0;1;0;0;1;0;0;1;0;1;0;0;0;0
chr18:63800000-63840000&chr18:63640000-63680000;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
chr8:91720000-91760000&chr8:91120000-91160000;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1
chr16:91840000-91880000&chr16:90680000-90720000;1;1;1;1;0;0;0;0;1;1;0;1;0;1;0;0;0;1;0;0;1;0;0;1
chr6:33160000-33200000&chr6:32240000-32280000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr11:79560000-79600000&chr11:77160000-77200000;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1
chr8:12560000-12600000&chr8:9440000-9480000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
chr10:60440000-60480000&chr10:57200000-57240000;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;1;1;0;0;0
chr16:75160000-75200000&chr16:72200000-72240000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr12:25760000-25800000&chr12:25080000-25120000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr13:33160000-33200000&chr13:31200000-31240000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
chr2:157320000-157360000&chr2:157240000-157280000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0
chr3:84440000-84480000&chr3:82800000-82840000;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0
chr1:60640000-60680000&chr1:59400000-59440000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
chr6:99920000-99960000&chr6:99120000-99160000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr3:50320000-50360000&chr3:49160000-49200000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr17:70120000-70160000&chr17:66240000-66280000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr12:87000000-87040000&chr12:84960000-85000000;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;0
chr3:68240000-68280000&chr3:67240000-67280000;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0
chr2:14200000-14240000&chr2:10680000-10720000;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr12:77800000-77840000&chr12:75400000-75440000;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1
chr11:70520000-70560000&chr11:69240000-69280000;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;1;0
chr7:114480000-114520000&chr7:111240000-111280000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
chr9:103120000-103160000&chr9:99320000-99360000;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr11:77240000-77280000&chr11:75920000-75960000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr13:96280000-96320000&chr13:96200000-96240000;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;1
chr6:114280000-114320000&chr6:112720000-112760000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
chr4:153960000-154000000&chr4:150760000-150800000;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0
chr11:20000000-20040000&chr11:16160000-16200000;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr8:94960000-95000000&chr8:91520000-91560000;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
chr12:60040000-60080000&chr12:56720000-56760000;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
chr17:28560000-28600000&chr17:27600000-27640000;1;1;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1
chr13:109840000-109880000&chr13:109040000-109080000;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;1;0;1;0;1;0;1;1;0
chr9:27000000-27040000&chr9:26920000-26960000;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
chr9:117080000-117120000&chr9:114560000-114600000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr13:53080000-53120000&chr13:49760000-49800000;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0
chr9:33640000-33680000&chr9:31920000-31960000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr12:89440000-89480000&chr12:88560000-88600000;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr4:141920000-141960000&chr4:141320000-141360000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr15:26720000-26760000&chr15:25760000-25800000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
chr19:40640000-40680000&chr19:40120000-40160000;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr18:35600000-35640000&chr18:35480000-35520000;1;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0
chr15:96160000-96200000&chr15:94200000-94240000;1;1;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0
chr19:9600000-9640000&chr19:8880000-8920000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
chr17:69600000-69640000&chr17:66360000-66400000;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;1;1;1;0;1;0
chr6:89080000-89120000&chr6:86440000-86480000;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr12:110000000-110040000&chr12:109320000-109360000;1;1;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;1
chr6:75680000-75720000&chr6:72600000-72640000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr7:144600000-144640000&chr7:142720000-142760000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr13:56440000-56480000&chr13:52760000-52800000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr14:26120000-26160000&chr14:24920000-24960000;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;1;0;1;1
chr17:32480000-32520000&chr17:30080000-30120000;1;1;1;0;0;0;1;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0;0;1
chr1:36520000-36560000&chr1:33480000-33520000;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
chr11:79960000-80000000&chr11:79040000-79080000;0;1;1;0;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;0;1;1
chr1:130160000-130200000&chr1:126520000-126560000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr13:63240000-63280000&chr13:61040000-61080000;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr16:23080000-23120000&chr16:22120000-22160000;1;1;1;1;1;0;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1
chr14:61080000-61120000&chr14:57400000-57440000;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0
chr17:8640000-8680000&chr17:5400000-5440000;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
chr6:116520000-116560000&chr6:112920000-112960000;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0
chr19:9080000-9120000&chr19:5680000-5720000;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;1;1;0;0;0
chr8:25320000-25360000&chr8:23520000-23560000;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
chr3:152960000-153000000&chr3:151480000-151520000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr1:106160000-106200000&chr1:104920000-104960000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr19:7440000-7480000&chr19:5400000-5440000;1;1;1;1;0;0;1;0;0;1;0;1;0;1;0;1;0;1;0;1;1;0;0;0
chr1:63480000-63520000&chr1:62680000-62720000;0;0;1;0;1;0;0;1;1;1;1;0;0;1;0;0;0;1;0;1;1;0;1;1
chr12:29400000-29440000&chr12:27440000-27480000;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr2:13960000-14000000&chr2:10520000-10560000;0;1;1;1;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;0;1;0;1;0
chr7:90440000-90480000&chr7:90160000-90200000;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0
chr9:59960000-60000000&chr9:58400000-58440000;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0
chr16:22120000-22160000&chr16:19080000-19120000;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0
chr10:59200000-59240000&chr10:56920000-56960000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr2:60640000-60680000&chr2:57880000-57920000;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
chr17:13960000-14000000&chr17:13400000-13440000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr3:123000000-123040000&chr3:120960000-121000000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr10:21720000-21760000&chr10:17760000-17800000;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
chr8:7880000-7920000&chr8:6600000-6640000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
chr8:98240000-98280000&chr8:97120000-97160000;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
chr5:118920000-118960000&chr5:117480000-117520000;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr16:13800000-13840000&chr16:12000000-12040000;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr18:38080000-38120000&chr18:37120000-37160000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr14:54120000-54160000&chr14:51400000-51440000;1;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0
chr11:73560000-73600000&chr11:71840000-71880000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr16:26200000-26240000&chr16:23120000-23160000;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr13:114080000-114120000&chr13:110160000-110200000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1
chr19:34240000-34280000&chr19:31960000-32000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr2:159000000-159040000&chr2:158320000-158360000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
chr8:40080000-40120000&chr8:37680000-37720000;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr7:150400000-150440000&chr7:149160000-149200000;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
chr7:89960000-90000000&chr7:88200000-88240000;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0
chr7:148200000-148240000&chr7:146920000-146960000;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0
chr14:31560000-31600000&chr14:28120000-28160000;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
chr5:140800000-140840000&chr5:138520000-138560000;1;1;1;1;0;0;0;1;1;1;0;1;0;1;0;1;0;1;0;1;1;0;1;1
chr14:76960000-77000000&chr14:76800000-76840000;1;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0;0;0
chr5:125480000-125520000&chr5:123560000-123600000;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;0;1;0
chr5:67720000-67760000&chr5:66120000-66160000;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;0
chr18:85640000-85680000&chr18:81920000-81960000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
chr14:40560000-40600000&chr14:38960000-39000000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
chr1:64480000-64520000&chr1:62000000-62040000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr8:119760000-119800000&chr8:118120000-118160000;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0;1;0;1;0
chr7:139440000-139480000&chr7:138240000-138280000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr11:52760000-52800000&chr11:49200000-49240000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr9:60520000-60560000&chr9:59640000-59680000;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
chr1:196560000-196600000&chr1:193480000-193520000;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr5:89720000-89760000&chr5:88080000-88120000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr10:22160000-22200000&chr10:21560000-21600000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
chr9:59640000-59680000&chr9:58280000-58320000;0;1;1;1;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;1;0;0;0
chr11:99880000-99920000&chr11:97280000-97320000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr11:110280000-110320000&chr11:110080000-110120000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
chr4:134400000-134440000&chr4:133640000-133680000;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;0
chr12:32240000-32280000&chr12:29760000-29800000;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0
chr2:158000000-158040000&chr2:156640000-156680000;1;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1;1;0;0;0
chr4:43440000-43480000&chr4:40480000-40520000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0
chr1:123680000-123720000&chr1:122000000-122040000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr7:50440000-50480000&chr7:48400000-48440000;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
chr6:99880000-99920000&chr6:97080000-97120000;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0
chr12:50440000-50480000&chr12:46520000-46560000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr7:125640000-125680000&chr7:123560000-123600000;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
